"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","label"
1634.49143967429,-0.270433388221157,0.146774957079299,-1.84250360962495,0.0654015190152683,0.415337909461949,"ENSMUSG00000000001","Gnai3","Gnai3"
4.88284970454163,0.221366906841104,1.44442073977791,0.153256527509527,0.878195981627067,NA,"ENSMUSG00000000031","H19","H19"
27610.707986989,-0.5117046761552,0.107888798068145,-4.74288976536745,2.10690931088429e-06,0.000212361409184915,"ENSMUSG00000000049","Apoh","Apoh"
569.40250769212,-0.185516208603773,0.230091881684706,-0.806270118030433,0.420087116444235,0.851330899010608,"ENSMUSG00000000056","Narf","Narf"
49.2817999463079,-0.360725028485319,0.487267733364141,-0.740301488864941,0.459117077756026,0.865628640459098,"ENSMUSG00000000058","Cav2","Cav2"
128.399066844141,-0.289736312921013,0.272738728295673,-1.06232185920774,0.288089594161606,0.761948484918911,"ENSMUSG00000000078","Klf6","Klf6"
8.67190711566975,3.9094480116948,1.35221894747281,2.89113535866455,0.00383852752797437,0.0786146036970193,"ENSMUSG00000000085","Scmh1","Scmh1"
2132.02315655349,0.487053403225452,0.126443921981866,3.85193211023069,0.000117189516101913,0.00610207107643577,"ENSMUSG00000000088","Cox5a","Cox5a"
39.0471698095693,-0.44399105043755,0.524842471230209,-0.845951070607632,0.397580040529942,0.84099114854115,"ENSMUSG00000000093","Tbx2","Tbx2"
49.8718534202951,-0.248590464346225,0.444809501115557,-0.558869501939087,0.576250784875293,0.908037389768314,"ENSMUSG00000000120","Ngfr","Ngfr"
13.7393952962543,0.147118107290561,0.867595412845706,0.169569945982097,0.865348359837273,0.977108962604126,"ENSMUSG00000000126","Wnt9a","Wnt9a"
7.10461662203394,0.758639154793269,1.09277014657453,0.694234882945285,0.487534919953366,0.876145750071331,"ENSMUSG00000000127","Fer","Fer"
524.04370563779,-0.00211887853038478,0.183752125913975,-0.0115311783188661,0.990799654743994,0.998541386422163,"ENSMUSG00000000131","Xpo6","Xpo6"
192.333122496615,-0.300042549030912,1.00017000637619,-0.299991548554854,0.764183602186671,0.95779978972899,"ENSMUSG00000000134","Tfe3","Tfe3"
22.9327175444366,1.93983951055578,0.798194557743513,2.43028406011648,0.0150869932970996,0.184642321257372,"ENSMUSG00000000142","Axin2","Axin2"
158.359770450781,1.25767945035241,0.40191728788305,3.12919968428522,0.0017528314635478,0.0468450848146268,"ENSMUSG00000000148","Brat1","Brat1"
2218.0438299674,-0.336977719675057,0.145699053049397,-2.3128339726464,0.0207317691691076,0.22466006783958,"ENSMUSG00000000149","Gna12","Gna12"
373.480998609336,-0.254139573537918,0.210256953202589,-1.20870948459453,0.226774476553258,0.704228573645033,"ENSMUSG00000000154","Slc22a18","Slc22a18"
89.2501087133428,0.0234825546926987,0.426413267074391,0.0550699438922522,0.956082741094344,0.993759837918554,"ENSMUSG00000000159","Igsf5","Igsf5"
5.45616642847217,-0.489788478466808,2.01114843309775,-0.24353671285833,0.807589648279311,0.964283087397983,"ENSMUSG00000000167","Pih1d2","Pih1d2"
932.519507707971,0.458019348098667,0.262885725313684,1.74227546038167,0.0814602552730664,0.459978256165762,"ENSMUSG00000000168","Dlat","Dlat"
3139.89892075011,0.324122327541629,0.120973587964421,2.67928175889893,0.00737802813411637,0.121967825141148,"ENSMUSG00000000171","Sdhd","Sdhd"
377.062757514048,0.162330602228643,0.201632910131649,0.805079895552045,0.420773576503736,0.851330899010608,"ENSMUSG00000000194","Gpr107","Gpr107"
2.32037796323206,-1.12408567866799,1.86212412962051,-0.603657758785969,0.546071203500337,NA,"ENSMUSG00000000204","Slfn4","Slfn4"
1.04137480083857,1.9777388655286,4.0044732249701,0.493882404606007,0.621389231704678,NA,"ENSMUSG00000000244","Tspan32","Tspan32"
45.8011497386921,0.734929243247221,0.440137976408666,1.66977012355063,0.0949648536085286,0.497572838684389,"ENSMUSG00000000247","Lhx2","Lhx2"
80.8375942862772,-0.211399466708375,0.433508093073036,-0.487648258674515,0.625799006858754,0.923907917204276,"ENSMUSG00000000266","Mid2","Mid2"
6.0884074820136,-2.58968333462193,1.85032302884168,-1.39958444782644,0.161637793816224,0.620138909336797,"ENSMUSG00000000275","Trim25","Trim25"
41.2633861519622,-0.322333645698623,0.478858017373101,-0.673129892377842,0.500864658123197,0.882910829578568,"ENSMUSG00000000276","Dgke","Dgke"
482.612119208884,-0.119524003798766,0.229524859959103,-0.520745351157445,0.602544177207831,0.916557782890968,"ENSMUSG00000000278","Scpep1","Scpep1"
217.813169012536,0.308111739658187,0.266291336924921,1.1570475525648,0.247252932794337,0.727189774826813,"ENSMUSG00000000282","Mnt","Mnt"
2.61363563923816,-0.472162469979143,3.2520016711131,-0.145191336822878,0.884559805671192,NA,"ENSMUSG00000000290","Itgb2","Itgb2"
0.969019105696518,-1.35620589364678,3.94712171456928,-0.34359363397406,0.731151912910391,NA,"ENSMUSG00000000295","Hddc2","Hddc2"
75.5865625270475,0.173334793423577,0.39182004495129,0.442383680102752,0.658211586566087,0.931036858263237,"ENSMUSG00000000296","Tpd52l1","Tpd52l1"
82.2397421058224,0.164410338120397,0.454555196456791,0.36169499194368,0.717579969892458,0.948462431056126,"ENSMUSG00000000301","Pemt","Pemt"
5.64949794213449,1.17034011872997,1.43108399114135,0.817799741995976,0.413471545415074,0.849505740303566,"ENSMUSG00000000320","Alox12","Alox12"
7393.75774483695,1.14904273894625,0.211852293140218,5.4237918405997,5.83478266764904e-08,8.66680191823112e-06,"ENSMUSG00000000326","Comt","Comt"
8.6464802435445,2.23902036346457,1.23658208292821,1.81065243818073,0.0701946695302006,0.428795230190762,"ENSMUSG00000000339","Rtca","Rtca"
12.1192350187554,0.400363802474998,1.02675303309888,0.389931940368023,0.696586874656149,0.944662359265752,"ENSMUSG00000000340","Dbt","Dbt"
14.1005921561482,-0.810434195283888,0.747035308637803,-1.08486732275304,0.277980422685902,0.753328547056034,"ENSMUSG00000000346","Dazap2","Dazap2"
254.753919747034,0.238087250667786,0.229706333608394,1.03648535470371,0.299975768363153,0.767994541751963,"ENSMUSG00000000355","Mcts1","Mcts1"
4.96000899477081,-0.15578019847568,1.62761952673392,-0.095710450702369,0.923750540547797,NA,"ENSMUSG00000000359","Rem1","Rem1"
538.103659071271,-0.318495320257962,0.196905824450235,-1.61750075777194,0.10577023224047,0.519418605997031,"ENSMUSG00000000374","Trappc10","Trappc10"
6.4336087653739,0.45998362797398,1.39094563479733,0.330698494942258,0.740872239261405,0.954477395803715,"ENSMUSG00000000378","Ccm2","Ccm2"
