"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","label"
1634.49143967429,-0.178026245372923,0.146462121415718,-1.21551049276156,0.224171449288404,0.709360372057864,"ENSMUSG00000000001","Gnai3","Gnai3"
4.88284970454163,0.126877505287138,1.37796315797525,0.092076123046402,0.926637558898857,NA,"ENSMUSG00000000031","H19","H19"
27610.707986989,-0.12394020205318,0.107884904559371,-1.14881875791042,0.250630722939583,0.731178066017459,"ENSMUSG00000000049","Apoh","Apoh"
569.40250769212,-0.0815171068115802,0.22972164766919,-0.354851654768595,0.722700728344049,0.939195701164235,"ENSMUSG00000000056","Narf","Narf"
49.2817999463079,-0.444959980027406,0.481778252660713,-0.923578383976505,0.3557058724763,0.80676506602414,"ENSMUSG00000000058","Cav2","Cav2"
128.399066844141,-0.235658411568683,0.271334323742099,-0.868516774135343,0.3851114935295,0.824021037661127,"ENSMUSG00000000078","Klf6","Klf6"
8.67190711566975,2.73747519306228,1.2439872604946,2.20056529515734,0.0277668127273724,NA,"ENSMUSG00000000085","Scmh1","Scmh1"
2132.02315655349,0.183603299104467,0.12567416355936,1.46094705470424,0.144029971873727,0.605861339505544,"ENSMUSG00000000088","Cox5a","Cox5a"
39.0471698095693,0.208642526894137,0.526732077081871,0.396107501274708,0.692025724738094,0.931224353414044,"ENSMUSG00000000093","Tbx2","Tbx2"
49.8718534202951,-0.490583385811076,0.437623496081366,-1.12101701623412,0.26228061933186,0.741278230759019,"ENSMUSG00000000120","Ngfr","Ngfr"
13.7393952962543,-0.346964780334878,0.847773237545726,-0.409266021818911,0.682344447992893,0.927256497346336,"ENSMUSG00000000126","Wnt9a","Wnt9a"
7.10461662203394,-0.637838080758839,1.03106667084767,-0.618619628383925,0.536166968038048,NA,"ENSMUSG00000000127","Fer","Fer"
524.04370563779,0.160052902544536,0.183115376742631,0.874054955906247,0.382088326228598,0.822237408529533,"ENSMUSG00000000131","Xpo6","Xpo6"
192.333122496615,0.963799674975102,1.00026055603367,0.963548616569316,0.335272278785614,0.793963645556891,"ENSMUSG00000000134","Tfe3","Tfe3"
22.9327175444366,1.48218034267864,0.798683263493422,1.85577989476781,0.0634849374261982,0.434375225907647,"ENSMUSG00000000142","Axin2","Axin2"
158.359770450781,0.449959131957172,0.395659068969887,1.13723952575801,0.25543816771879,0.735375992152057,"ENSMUSG00000000148","Brat1","Brat1"
2218.0438299674,-0.291419954613173,0.145423014674139,-2.00394659171508,0.045075781859337,0.374333165447888,"ENSMUSG00000000149","Gna12","Gna12"
373.480998609336,-0.287483391592999,0.20882581356077,-1.37666597194575,0.168615543885992,0.644448825044698,"ENSMUSG00000000154","Slc22a18","Slc22a18"
89.2501087133428,0.128511609913767,0.42250119351644,0.304168631676934,0.760999421605591,0.949107496639541,"ENSMUSG00000000159","Igsf5","Igsf5"
5.45616642847217,-2.66558841695559,1.91197063542087,-1.39415761286984,0.163270014646416,NA,"ENSMUSG00000000167","Pih1d2","Pih1d2"
932.519507707971,0.446067392194534,0.261862780782445,1.70343945352481,0.0884858596401969,0.506477420428543,"ENSMUSG00000000168","Dlat","Dlat"
3139.89892075011,0.176092314735244,0.120561306251258,1.4606039052717,0.144124173944789,0.606043677099525,"ENSMUSG00000000171","Sdhd","Sdhd"
377.062757514048,-0.0343967384070075,0.200120939896012,-0.171879756435688,0.863532061752025,0.970947870322426,"ENSMUSG00000000194","Gpr107","Gpr107"
2.32037796323206,-1.03993312312784,1.84941778547436,-0.562302975182596,0.573909611604791,NA,"ENSMUSG00000000204","Slfn4","Slfn4"
1.04137480083857,-0.517445948296363,3.9033014173839,-0.132566228678074,0.894536442246095,NA,"ENSMUSG00000000244","Tspan32","Tspan32"
45.8011497386921,0.106995925647264,0.429791633545246,0.248948367758305,0.803400720717525,0.959083200983685,"ENSMUSG00000000247","Lhx2","Lhx2"
80.8375942862772,-0.431707749737751,0.429173012294202,-1.00590609700736,0.314460743088425,0.780983929541484,"ENSMUSG00000000266","Mid2","Mid2"
6.0884074820136,-2.97827883828562,1.83845802948499,-1.61998739732989,0.105234984142804,NA,"ENSMUSG00000000275","Trim25","Trim25"
41.2633861519622,-0.294450592161341,0.471377900768307,-0.624659305583505,0.532194687120736,0.890704996902532,"ENSMUSG00000000276","Dgke","Dgke"
482.612119208884,0.0340865518833441,0.228889716199065,0.148921290346217,0.881615741276376,0.976899798513307,"ENSMUSG00000000278","Scpep1","Scpep1"
217.813169012536,0.284246671100693,0.264134472755864,1.07614378439508,0.281862956492367,0.760978897263149,"ENSMUSG00000000282","Mnt","Mnt"
2.61363563923816,-1.19850273739797,3.26723801897064,-0.366824434105834,0.713749980474698,NA,"ENSMUSG00000000290","Itgb2","Itgb2"
0.969019105696518,-1.98941773284981,3.94617671966161,-0.504138023757944,0.614164388553307,NA,"ENSMUSG00000000295","Hddc2","Hddc2"
75.5865625270475,0.1937507677322,0.388071823051086,0.499265229330228,0.617592547006859,0.913926534543739,"ENSMUSG00000000296","Tpd52l1","Tpd52l1"
82.2397421058224,0.0782357477813197,0.450793039788047,0.173551365873139,0.862218056260624,0.970947870322426,"ENSMUSG00000000301","Pemt","Pemt"
5.64949794213449,0.0509729502293638,1.3598403630496,0.0374845103987435,0.970098690378655,NA,"ENSMUSG00000000320","Alox12","Alox12"
7393.75774483695,0.7095604320477,0.211672095983813,3.35216802550092,0.000801813391333575,0.0355212274517555,"ENSMUSG00000000326","Comt","Comt"
8.6464802435445,1.71139976102053,1.19412511086394,1.43318296001861,0.151805558012183,NA,"ENSMUSG00000000339","Rtca","Rtca"
12.1192350187554,0.114606759316068,1.01341247624525,0.113089943140124,0.90995924805336,0.983592045510469,"ENSMUSG00000000340","Dbt","Dbt"
14.1005921561482,-0.272427534166914,0.748300082727604,-0.364061878990975,0.71581180243617,0.93679628235197,"ENSMUSG00000000346","Dazap2","Dazap2"
254.753919747034,0.265452874914946,0.22791488570851,1.16470178808086,0.244139724959602,0.725177742358818,"ENSMUSG00000000355","Mcts1","Mcts1"
4.96000899477081,-0.762603588792358,1.59552747480211,-0.477963307330037,0.632676321150161,NA,"ENSMUSG00000000359","Rem1","Rem1"
538.103659071271,-0.363936156992905,0.195759912696432,-1.85909439772415,0.063013759235645,0.43281554398339,"ENSMUSG00000000374","Trappc10","Trappc10"
6.4336087653739,1.1640375530128,1.39383256603325,0.835134421005511,0.403642028169911,NA,"ENSMUSG00000000378","Ccm2","Ccm2"
149.55197670728,0.0189919401191381,0.319913428933137,0.059365873394166,0.952660694185888,0.989058873785879,"ENSMUSG00000000384","Tbrg4","Tbrg4"
57.1614974377488,-0.383622060453807,0.534363112655215,-0.717905205970551,0.472815737716986,0.870842617951301,"ENSMUSG00000000385","Tmprss2","Tmprss2"
9.00941258740762,1.22672895193296,1.08219349395725,1.13355786999531,0.256980053646535,NA,"ENSMUSG00000000386","Mx1","Mx1"
1584.55159007213,0.122474318632436,0.150111107649644,0.81589111259034,0.414562415658974,0.844072790879835,"ENSMUSG00000000399","Ndufa9","Ndufa9"
1.18784692414376,-2.60242205764514,3.98050126710993,-0.653792545966114,0.513245469491668,NA,"ENSMUSG00000000402","Egfl6","Egfl6"
9.00475372486351,0.482310511537959,0.967438707888622,0.498543739882574,0.618100847879494,NA,"ENSMUSG00000000409","Lck","Lck"
3.85026853130814,2.48179661849995,1.75822798943976,1.41153288049449,0.158087547507753,NA,"ENSMUSG00000000416","Cttnbp2","Cttnbp2"
