"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","gene_name","label"
31.6023220561511,0.684289253194637,0.459948508918042,1.48775186771302,0.136816343421576,0.549090750568039,"ENSMUSG00000025902","Sox17","Sox17"
1.74332292504358,-0.184008873703984,2.06864369317423,-0.0889514585383391,0.929120487598529,NA,"ENSMUSG00000102269","Gm7357","Gm7357"
2.22423967816384,-3.2888277804524,2.1234409581853,-1.54881997908859,0.121425001372052,NA,"ENSMUSG00000103922","Gm6123","Gm6123"
1060.81239128403,-0.0723777535876836,0.145928529491704,-0.4959808328076,0.619907934128572,0.905477355225528,"ENSMUSG00000033845","Mrpl15","Mrpl15"
5.26414733570833,-0.102403963401185,1.10568575332952,-0.0926157934954113,0.926208796283779,NA,"ENSMUSG00000102275","Gm37144","Gm37144"
1.81324425599937,-0.158006306507772,1.9525331238546,-0.080923752113277,0.935502590456102,NA,"ENSMUSG00000120403","A930006A01Rik","A930006A01Rik"
2039.53935110862,0.267420532130804,0.137904125617207,1.93917717061713,0.0524797684584739,0.374281023589799,"ENSMUSG00000025903","Lypla1","Lypla1"
2.02200224671407,-0.0387779626520341,2.07079819895465,-0.0187260944459046,0.985059611545149,NA,"ENSMUSG00000137875","ENSMUSG00000137875","ENSMUSG00000137875"
847.585976454744,-0.0326296115790445,0.133766981190011,-0.243928743018394,0.807286007730749,0.960841828710378,"ENSMUSG00000033813","Tcea1","Tcea1"
897.630616754401,0.0613585594535485,0.17259209754158,0.355511986513555,0.722206066729793,0.939589274746598,"ENSMUSG00000033793","Atp6v1h","Atp6v1h"
20.5403294525852,-0.250507064956667,0.529895119108939,-0.47274839099842,0.636392697979749,0.910571461606983,"ENSMUSG00000090031","4732440D04Rik","4732440D04Rik"
875.145303333187,0.169815376702939,0.146354450924025,1.16030209966824,0.245925829955695,0.691945340600163,"ENSMUSG00000025907","Rb1cc1","Rb1cc1"
1839.63218353842,0.196570852881861,0.125595069426906,1.56511600159799,0.117555712237579,0.51833511489026,"ENSMUSG00000051285","Pcmtd1","Pcmtd1"
30.6897762433167,-1.08022128588002,0.479860002492285,-2.25111757652147,0.0243780914654669,0.253075437612743,"ENSMUSG00000103509","Gm38372","Gm38372"
68.9739506219138,-0.199901912490128,0.321052174320982,-0.622646188000177,0.533517052023773,0.868425600538164,"ENSMUSG00000048538","Gm9826","Gm9826"
2.31490109320787,0.687519795771164,2.11665488806841,0.324814309430751,0.745321613921417,NA,"ENSMUSG00000097797","Gm26901","Gm26901"
4.56438498819534,1.62460389061562,1.36979207450057,1.18602225904099,0.235613509251488,NA,"ENSMUSG00000025909","Sntg1","Sntg1"
13.9271938575186,-0.0385079018534231,0.658331434012995,-0.058493184228938,0.953355791398407,0.990322631937892,"ENSMUSG00000079671","2610203C22Rik","2610203C22Rik"
226.921140720017,-0.598076031666678,0.251866316502789,-2.37457727564001,0.0175690582062424,0.209008927850909,"ENSMUSG00000061024","Rrs1","Rrs1"
1362.61120613844,0.14516332730797,0.142673603141038,1.01745048917333,0.308939173940928,0.738092308467105,"ENSMUSG00000025911","Adhfe1","Adhfe1"
2.27031280615634,1.14901220266267,1.77218594762602,0.648358714389913,0.516752966628063,NA,"ENSMUSG00000081441","Gm6161","Gm6161"
5.95647959359008,1.00823045299756,1.06883632255243,0.943297333486808,0.345528839406892,NA,"ENSMUSG00000025912","Mybl1","Mybl1"
785.478498186124,-0.0318914218539269,0.17112418835957,-0.186364196433271,0.852159167640628,0.96873243305263,"ENSMUSG00000045210","Vcpip1","Vcpip1"
31.8126998065989,-0.32900796337914,0.511363405521258,-0.643393641052132,0.519968708545508,0.863304447665,"ENSMUSG00000097893","1700034P13Rik","1700034P13Rik"
152.040676769998,-0.494197336657141,0.262672270384862,-1.88142180342468,0.0599145632230285,0.395073377745168,"ENSMUSG00000025915","Sgk3","Sgk3"
142.436894473118,0.0714113635661438,0.24201018022049,0.295075866234563,0.767935925296654,0.952395976678875,"ENSMUSG00000098234","Snhg6","Snhg6"
5.10343548175779,1.30325537774311,1.60929822024537,0.809828384414916,0.418038816561307,NA,"ENSMUSG00000099032","Tcf24","Tcf24"
